"Neighborhood","City","Neighborhood Latitude","Neighborhood Longitude","Venue","Venue Latitude","Venue Longitude","Venue Category"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Enkore","48.86151577206939","2.380730510501268","Beer Bar"
"Popincourt","Paris","48.8590592213","2.3800583081999998","VG Pâtisserie","48.856893","2.381887","Pastry Shop"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Le Square Gardette","48.86264447832282","2.3787867299640544","French Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Les Marcheurs de Planète","48.85656324291014","2.3772175953163353","Gastropub"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Express Bar","48.8610380428541","2.381209530087181","Bar"
"Popincourt","Paris","48.8590592213","2.3800583081999998","La Buvette","48.862947792308226","2.3793940284544277","Wine Bar"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Les Artistes Gourmands","48.85697245444408","2.378374894848919","Italian Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Yemma","48.86178018209315","2.3828785121440887","Moroccan Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","La Capadocce","48.85662045923265","2.3773569811033752","Mediterranean Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","The Beans on Fire","48.86151071742503","2.3784517083903465","Café"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Bears and Raccoons","48.85548876737447","2.381908870400633","Gluten-free Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Les Niçois","48.86196697106655","2.378076509073669","French Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","La Fée Verte","48.856729933306326","2.3780062794685364","French Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Oxymore","48.863111077821316","2.379317412084409","Pizza Place"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Café Zadig","48.856397086472384","2.379189471111211","Diner"
"Popincourt","Paris","48.8590592213","2.3800583081999998","CrossFit Original Addicts II","48.858406553011726","2.3756952442232757","Gym"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Medusa","48.856465394426","2.378142759045557","Cocktail Bar"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Place Léon Blum","48.85781170952944","2.380342483520508","Plaza"
"Popincourt","Paris","48.8590592213","2.3800583081999998","La Petite Venise","48.860976","2.380972","Italian Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Los Güeros","48.862948","2.379056","Mexican Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Lone Palm","48.85505246175615","2.3756616936156485","Cocktail Bar"
"Popincourt","Paris","48.8590592213","2.3800583081999998","La Cave de Septime","48.853719543269186","2.38034207194059","Wine Bar"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Balls","48.861868","2.380297","Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Le Chat Ivre","48.85499089630427","2.374927746798379","Tapas Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Septime","48.853719093525854","2.3808563100373243","French Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Café Moderne","48.85492310655341","2.375704779113866","Bistro"
"Popincourt","Paris","48.8590592213","2.3800583081999998","La Générale","48.859491798453824","2.3793571470210417","Performing Arts Venue"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Clamato","48.85368362288974","2.380745553719888","Seafood Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","La Belle Équipe","48.8539806733096","2.382235167837155","Bar"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Café des Anges","48.85556312385237","2.374423994993095","Bistro"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Louie Louie","48.85358095860449","2.380433508828577","Pizza Place"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Paris Saint-Bière  ","48.85442434097657","2.3840966438738938","Beer Store"
"Popincourt","Paris","48.8590592213","2.3800583081999998","BibimCup","48.855694","2.378956","Korean Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Le Grain de Riz","48.85707244035897","2.3799049753682007","Vietnamese Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Couscous Deli","48.86199856040473","2.3842170323795235","Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Nhà-Quê","48.861973","2.3795912","Vietnamese Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Dr Feelgood","48.855298357954155","2.375505912616356","Bar"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Maison Landemaine","48.85538609068999","2.380758725367435","Bakery"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Techno Import","48.854710504130466","2.375098026008963","Record Shop"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Les Galopins","48.85530960386632","2.3747288105205677","French Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Biocoop Welcome Bio","48.85688383375419","2.37229236144551","Organic Grocery"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Promenade Richard Lenoir","48.85936581849117","2.3721396713204324","Playground"
"Popincourt","Paris","48.8590592213","2.3800583081999998","A la Folie Theatre","48.86163551364565","2.375068942393693","Theater"
"Popincourt","Paris","48.8590592213","2.3800583081999998","La Cave de l'Insolite","48.86293188195969","2.373174340214995","French Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","La Fine Mousse","48.864839366645185","2.3816100654656385","Beer Bar"
"Popincourt","Paris","48.8590592213","2.3800583081999998","L'Artiste","48.85937998866867","2.3866483017914173","French Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","La Robe de la Girafe","48.856709","2.373051","French Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Mezze du Liban","48.8624381600184","2.3798880044935435","Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","East Side Burgers","48.86189709596762","2.373220412217898","Vegetarian / Vegan Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Les Enfants Terribles","48.86267214909763","2.379566127386735","Bar"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Outland Bar","48.85560692606166","2.387160023020572","Beer Bar"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Mio Posto","48.85501874118184","2.3758313432411327","Italian Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Paris Hanoï","48.85352617165285","2.3800182173137334","Vietnamese Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Studio Harmonic","48.85394836688339","2.374654065766314","Dance Studio"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Afghanistan","48.86232657655582","2.379999290854269","Afghan Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Le Bar 17","48.86225904471287","2.3739397835618354","Bar"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Le Grand Bréguet","48.857627429343935","2.373378558987801","Vegetarian / Vegan Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Souffle Continu","48.85891356999054","2.3859932689301337","Record Shop"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Café Léopard","48.85539982436347","2.384405223545244","Bar"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Cobra","48.86340698966991","2.376486863885872","Electronics Store"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Little Hanoï","48.85822408427245","2.388305881508868","Vietnamese Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Hotel FABRIC","48.86315286059418","2.3728324024555443","Bed & Breakfast"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Le Perchoir","48.86539459040108","2.3818323879276817","Cocktail Bar"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Pan Piper Live","48.858147932621975","2.3887255243432826","Music Venue"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Le Chalet Savoyard","48.85323611536294","2.3784240605103872","Savoyard Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Moonshiner","48.855669739749295","2.371179652156455","Cocktail Bar"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Nanchang","48.855238811196365","2.3878934867998907","Jiangxi Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Bacardi Mojito Lab","48.855034074502676","2.375684768268669","Cocktail Bar"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Monsieur","48.86138240210375","2.3726429799522912","French Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Hôtel Exquis","48.853696881673415","2.3805417290679864","Resort"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Café de la Danse","48.854094505663554","2.373044100234391","Music Venue"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Da Vito","48.85561519378134","2.3712174907606682","Pizza Place"
"Popincourt","Paris","48.8590592213","2.3800583081999998","The Bootleg","48.85601804885124","2.3755263110869365","Pub"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Fresh Bagel & Juice","48.85661071942645","2.373320814890786","Bagel Shop"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Zaatar","48.86232906526298","2.3725028769037806","Falafel Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Meltdown","48.85347994809939","2.374692728064413","Pub"
"Popincourt","Paris","48.8590592213","2.3800583081999998","FrenchTrotters","48.8531985565322","2.375970482826233","Clothing Store"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Bar Les Pirates","48.865468390306","2.3765166151637276","Bar"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Café de l'Industrie","48.85568358175519","2.371623970144957","Bistro"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Haut les Coeurs","48.86411271815534","2.3865289986133575","Bar"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Waly Fay","48.85420546379942","2.38186647550298","African Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Le Souk","48.853599182217515","2.376795794368072","Moroccan Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Deux Fois Plus de Piment","48.86155765943845","2.370636728490248","Chinese Restaurant"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Café Méricourt","48.86253702256744","2.373522842492097","Coffee Shop"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Udo Bar","48.864400969935225","2.3741068206479854","Bar"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Gossima Ping Pong Bar","48.864898936179586","2.382772444230474","Bar"
"Popincourt","Paris","48.8590592213","2.3800583081999998","À La Française","48.85604215608061","2.3861206603018417","Bistro"
"Popincourt","Paris","48.8590592213","2.3800583081999998","Le Pure Café","48.85326699148342","2.383266857275992","French Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Chez Trassoudaine","48.82877357673622","2.365232619681503","French Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Le Prétexte","48.82646900320966","2.3633788526058197","French Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Phở Banh Cuon 14","48.82643996273713","2.359704259264086","Vietnamese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Sông Hương","48.826447578010495","2.359751444902333","Vietnamese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Parc de Choisy","48.82796120411918","2.3599849638157875","Park"
"Gobelins","Paris","48.8283880317","2.36227244042","Lao Lane Xang","48.82555452896533","2.361311486622197","Thai Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Lao Douang Chan","48.82818154091622","2.358349460263022","Asian Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","L'Âge d'Or","48.82653488996314","2.359863817691803","French Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Mondol Kiri","48.82811503047643","2.358366930415899","Cambodian Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Sarawan","48.82564300743674","2.36112473725871","Asian Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Thieng Heng","48.82366400555119","2.3651949634567324","Vietnamese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","L'Empire des Thés","48.825458488433135","2.361749506843291","Gourmet Shop"
"Gobelins","Paris","48.8283880317","2.36227244042","C.O.Q. Hotel Paris","48.83296505567153","2.3573027798528976","Hotel"
"Gobelins","Paris","48.8283880317","2.36227244042","Ngoc Xuyen Saigon","48.82290951591608","2.3618313797395287","Vietnamese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Grenier à Pain","48.82753338999299","2.35701243238418","Bakery"
"Gobelins","Paris","48.8283880317","2.36227244042","Comme Au Vietnam","48.82970079774453","2.3574417729892696","Vietnamese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Paris Store","48.823264713509126","2.365869089887504","Supermarket"
"Gobelins","Paris","48.8283880317","2.36227244042","Le Feu de Mars","48.82765336333092","2.3532366239172404","Japanese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Tang Frères","48.823929171766075","2.365380314402004","Supermarket"
"Gobelins","Paris","48.8283880317","2.36227244042","Dong Tam","48.822749","2.360826","Vietnamese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Sushi Ichi","48.827330280406066","2.3564637284021783","Japanese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","La Tropicale","48.83156736657509","2.357189655303955","Dessert Shop"
"Gobelins","Paris","48.8283880317","2.36227244042","Ba Mien","48.829967483740894","2.357213488623681","Vietnamese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Phở Tài","48.822085","2.361297","Vietnamese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Lao Chaleune","48.82424581413411","2.370346829808906","Thai Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","De Clercq","48.82517377338384","2.3654207315946585","Fast Food Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Le nouveau village Tao Tao","48.83240859628518","2.360993717833664","Chinese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Thai Yim 2","48.826413","2.369163","Thai Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Pho Mui","48.825098","2.361886","Vietnamese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Pho Bida Viet Nam","48.8242390414107","2.368000372401892","Vietnamese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Thai Royal","48.82514038452687","2.3622511235374755","Thai Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Au Village de Choisy","48.825478","2.360682","Chinese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Mer de Chine","48.830050040066894","2.362757422407329","Chinese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Ang Traiteur","48.82411293693945","2.364248646914745","Butcher"
"Gobelins","Paris","48.8283880317","2.36227244042","Thai Yim","48.82253226830253","2.3607205444152237","Thai Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Thai Vien","48.82297776818791","2.3623925361507085","Thai Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Tempero","48.833202035827966","2.369305075612662","Brazilian Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Le Café Canon","48.826290656052024","2.356901317834854","French Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Tang Frères 2","48.8292882624002","2.3575740506077447","Convenience Store"
"Gobelins","Paris","48.8283880317","2.36227244042","Pho 18","48.82219","2.361109","Vietnamese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Chez Gladines","48.828812537356136","2.3506008088588715","Basque Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Bambou d'Or","48.82233998989011","2.36181976240064","Cambodian Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Basilic & Spice","48.82463446179561","2.3610398784575333","Asian Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Les Fauvettes","48.833446430154574","2.353529434964289","Movie Theater"
"Gobelins","Paris","48.8283880317","2.36227244042","Piscine de la Butte aux Cailles","48.827145855798975","2.3523670434951782","Pool"
"Gobelins","Paris","48.8283880317","2.36227244042","La Table du Ramen","48.82663519610208","2.3595343967993094","Chinese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Phở Bờm","48.82353402824595","2.3620171050081313","Vietnamese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","La Cantine de Gaston","48.825997","2.354771","Bistro"
"Gobelins","Paris","48.8283880317","2.36227244042","L'Avant-Goût","48.82876254331814","2.3533020798625714","French Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Hao Hao","48.82129917869675","2.363770265998223","Asian Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Sukoshi","48.83317119911555","2.363627128042876","Sushi Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Impérial Choisy","48.822066206504694","2.3633633360002926","Cantonese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","New Hoa Khoan","48.82069901879576","2.3633373786871132","Chinese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","La Butte aux Piafs","48.83006540619893","2.351984655391452","Café"
"Gobelins","Paris","48.8283880317","2.36227244042","Fleur de Mai 美麗邨","48.82314858609634","2.362280067543038","Cantonese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Caminito Cabaret","48.8270664105023","2.374364896653814","Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Palais de Krishnaa","48.83021821922948","2.353833172988438","Indian Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Tricotin","48.82090853624518","2.3637135939782485","Chinese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Likafo 利口福","48.822247","2.362798","Chinese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Jacks Hotel","48.8329520147177","2.359254487706163","Hotel"
"Gobelins","Paris","48.8283880317","2.36227244042","Comme au Vietnam","48.82618847535483","2.358070847058599","Vietnamese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Mali Cuisine Thaï","48.824836884320725","2.360901861956296","Thai Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Le Bambou","48.82513880975278","2.362589765785265","Asian Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Baan Issan","48.833701791978896","2.3546093702316284","Thai Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Ny Hav","48.82486440777409","2.3608428239822388","Asian Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Le Lotus","48.825805052300325","2.360420163861752","Vietnamese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Le Pré-salé","48.828492","2.35274","French Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Le Gob","48.833645502885794","2.3539797594117355","Pub"
"Gobelins","Paris","48.8283880317","2.36227244042","Nouvelles Fleur de Lotus","48.828308653037766","2.3584123643330677","Thai Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Hôtel la Manufacture","48.83295468059701","2.3553556948900223","Hotel"
"Gobelins","Paris","48.8283880317","2.36227244042","Viet Thai","48.830033881084866","2.3571106003657407","Asian Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","CMG Sports Club One Italie","48.82796183502594","2.354631026181661","Gym / Fitness Center"
"Gobelins","Paris","48.8283880317","2.36227244042","Restaurant Chez Mamane","48.82870638791298","2.350592909063516","Mediterranean Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Le Débonnaire","48.83102522816541","2.374483289224854","French Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Persillé","48.83072226547507","2.3748712617830288","Steakhouse"
"Gobelins","Paris","48.8283880317","2.36227244042","La Felicità","48.832280245161556","2.3727017862231095","Italian Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Le Bouche à Oreille","48.827617559349854","2.3522128560030446","Bistro"
"Gobelins","Paris","48.8283880317","2.36227244042","Boulangerie Huré","48.83160162953901","2.3544730043990354","Bakery"
"Gobelins","Paris","48.8283880317","2.36227244042","Butte aux thaï","48.82824952452709","2.3500801811343504","Thai Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","La Terrasse d'Italie","48.82899836610795","2.3563083851460207","Pizza Place"
"Gobelins","Paris","48.8283880317","2.36227244042","L'Arobase","48.83049877895316","2.374708503484726","Café"
"Gobelins","Paris","48.8283880317","2.36227244042","Khai Tri","48.82510905096827","2.362266345654409","Vietnamese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Sputnik","48.827904768143746","2.35106983987962","Bar"
"Gobelins","Paris","48.8283880317","2.36227244042","La Mangue Verte","48.82548942852908","2.361448935532435","Asian Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Sala Thai","48.823890063416606","2.362612779622903","Thai Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Sephora","48.82874798921475","2.355506800151979","Cosmetics Shop"
"Gobelins","Paris","48.8283880317","2.36227244042","O Mexico","48.830218523730764","2.3536941087611276","Mexican Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Kiss","48.833130237422466","2.353901878019156","Sushi Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Bubble House","48.82245812816919","2.3628933097215428","Asian Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Le Petit Cervantès","48.82858657836914","2.3503642082214355","Tapas Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Le Merle Moqueur","48.82767912046911","2.3503687977790833","Bar"
"Gobelins","Paris","48.8283880317","2.36227244042","Ibis Styles Paris Massena Olympiades","48.823573150525974","2.3714272122862994","Hotel"
"Gobelins","Paris","48.8283880317","2.36227244042","Coupi Bar","48.821215","2.370005","Coffee Shop"
"Gobelins","Paris","48.8283880317","2.36227244042","Café des Peupliers","48.82393564890404","2.3530069958248894","Diner"
"Gobelins","Paris","48.8283880317","2.36227244042","Marché Auguste Blanqui","48.82979890497819","2.3506616111618825","Farmers Market"
"Gobelins","Paris","48.8283880317","2.36227244042","Zumo","48.82830117701421","2.355728051812961","Juice Bar"
"Gobelins","Paris","48.8283880317","2.36227244042","Square Héloïse et Abélard","48.83163186785627","2.3700082094929793","Park"
"Gobelins","Paris","48.8283880317","2.36227244042","Pho 99","48.825918659771844","2.3602148707550312","Vietnamese Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Lao Lane Xang 2","48.825616","2.361416","Asian Restaurant"
"Gobelins","Paris","48.8283880317","2.36227244042","Brun","48.82587853318644","2.350757839119947","Bakery"
"Passy","Paris","48.8603921054","2.2619707883599998","Musée Marmottan Monet","48.859152437679086","2.267524203751436","Art Museum"
"Passy","Paris","48.8603921054","2.2619707883599998","Le Chalet des Îles","48.86338371913801","2.2604072169265326","French Restaurant"
"Passy","Paris","48.8603921054","2.2619707883599998","Jardin du Ranelagh","48.858307956523625","2.269441267144127","Garden"
"Passy","Paris","48.8603921054","2.2619707883599998","Non Solo Cucina","48.85646809911219","2.2668478364155167","Italian Restaurant"
"Passy","Paris","48.8603921054","2.2619707883599998","Lagardère Paris Racing","48.86432203234668","2.2557687603619034","Gym / Fitness Center"
"Passy","Paris","48.8603921054","2.2619707883599998","Le Pré Catelan","48.864035439234364","2.2507005929946895","French Restaurant"
"Passy","Paris","48.8603921054","2.2619707883599998","Bon","48.860282269750705","2.2746360061086905","French Restaurant"
"Passy","Paris","48.8603921054","2.2619707883599998","Jardins de l'OECD","48.861891542607296","2.269320487976074","Garden"
"Passy","Paris","48.8603921054","2.2619707883599998","Jardin du Pré Catelan","48.8650253061914","2.2527122497558594","Park"
"Passy","Paris","48.8603921054","2.2619707883599998","Bô-Zinc Café","48.85461526386842","2.269529472441241","Café"
"Passy","Paris","48.8603921054","2.2619707883599998","Cirque Alexis Gruss","48.857376174738775","2.2549706436455645","Circus"
"Passy","Paris","48.8603921054","2.2619707883599998","Le Flandrin","48.86416975378794","2.2722470467493054","French Restaurant"
"Passy","Paris","48.8603921054","2.2619707883599998","Marks & Spencer Food","48.85695716587358","2.2777856515239896","Food & Drink Shop"
"Passy","Paris","48.8603921054","2.2619707883599998","Bois de Boulogne","48.86463006754417","2.2480130195617676","Forest"
"Passy","Paris","48.8603921054","2.2619707883599998","Restaurant Le Bois le Vent","48.85763493268096","2.274769454395485","Middle Eastern Restaurant"
"Passy","Paris","48.8603921054","2.2619707883599998","Le Brandevin","48.85386886663774","2.2655186231047506","French Restaurant"
"Passy","Paris","48.8603921054","2.2619707883599998","Le Polo","48.851048038930195","2.267412943092772","Burger Joint"
"Passy","Paris","48.8603921054","2.2619707883599998","Fondation Le Corbusier","48.8518809454122","2.2653743392129138","Art Museum"
"Passy","Paris","48.8603921054","2.2619707883599998","Parcours de Footing","48.86835647932926","2.2646641731262207","Track"
"Passy","Paris","48.8603921054","2.2619707883599998","Ristorante Dino","48.858177775428466","2.2736033344512516","Italian Restaurant"
"Passy","Paris","48.8603921054","2.2619707883599998","La Baguette de Mozart","48.85479246914256","2.269264832139015","Bakery"
"Passy","Paris","48.8603921054","2.2619707883599998","Hippodrome d'Auteuil","48.851933059030614","2.2567891198461005","Racecourse"
"Passy","Paris","48.8603921054","2.2619707883599998","Kura","48.8575601360575","2.274823352409268","Japanese Restaurant"
"Passy","Paris","48.8603921054","2.2619707883599998","Le Bistrot 31","48.849943284031355","2.2724002379600243","Bistro"
"Passy","Paris","48.8603921054","2.2619707883599998","Le Bois","48.85753912","2.27397574","French Restaurant"
"Passy","Paris","48.8603921054","2.2619707883599998","Sushi Gourmet","48.85304548212056","2.2755094375727505","Japanese Restaurant"
"Passy","Paris","48.8603921054","2.2619707883599998","Parc de Bagatelle","48.870600661627506","2.2481203079223633","Botanical Garden"
"Passy","Paris","48.8603921054","2.2619707883599998","Bar du Shangri-La Hotel","48.86207357771792","2.2825951230633117","Hotel Bar"
"Passy","Paris","48.8603921054","2.2619707883599998","Aux Merveilleux de Fred","48.856816405674856","2.2788503766059875","Dessert Shop"
"Passy","Paris","48.8603921054","2.2619707883599998","Pizzeria d'Auteuil","48.8487727324926","2.2658393082903716","Pizza Place"
"Passy","Paris","48.8603921054","2.2619707883599998","Il Far'niente","48.84965095521665","2.2684233164098195","Italian Restaurant"
"Passy","Paris","48.8603921054","2.2619707883599998","Mavrommátis","48.85989401882736","2.2790729999542236","Greek Restaurant"
"Passy","Paris","48.8603921054","2.2619707883599998","Solemar","48.848418017978055","2.26107509927761","Middle Eastern Restaurant"
"Passy","Paris","48.8603921054","2.2619707883599998","La Gare","48.85810675311963","2.272226239942701","French Restaurant"
"Passy","Paris","48.8603921054","2.2619707883599998","La Grande Épicerie de Paris","48.858269617760016","2.2757773017312477","Gourmet Shop"
"Passy","Paris","48.8603921054","2.2619707883599998","Maison de la Radio","48.852261560083534","2.277905569689212","Radio Station"
"Passy","Paris","48.8603921054","2.2619707883599998","Huré","48.86691065173776","2.278766068670834","Bakery"
"Passy","Paris","48.8603921054","2.2619707883599998","Shabestan - Mirabeau","48.84924796677718","2.275578950091935","Persian Restaurant"
"Passy","Paris","48.8603921054","2.2619707883599998","Monoprix","48.85744471","2.27955589","Supermarket"
"Passy","Paris","48.8603921054","2.2619707883599998","Le Bistrot des Vignes","48.85646771897339","2.2798383453272573","French Restaurant"
"Passy","Paris","48.8603921054","2.2619707883599998","Marché de Passy","48.85738796","2.27730223","Market"
"Passy","Paris","48.8603921054","2.2619707883599998","Il Cottage","48.87047980132968","2.2752706137057457","Pizza Place"
"Passy","Paris","48.8603921054","2.2619707883599998","Honoré","48.84979338307434","2.265687180581985","French Restaurant"
"Passy","Paris","48.8603921054","2.2619707883599998","La Librairie","48.85631269908808","2.277902111345898","Restaurant"
"Passy","Paris","48.8603921054","2.2619707883599998","Auditorium de la Maison de la Radio","48.85216997411458","2.279499647973464","Music Venue"
"Passy","Paris","48.8603921054","2.2619707883599998","Le Grand Bistro","48.858224982978825","2.2733061623830775","French Restaurant"
