"Neighborhood","Neighborhood Latitude","Neighborhood Longitude","Venue","Venue Latitude","Venue Longitude","Venue Category"
"Cabbagetown, St. James Town","43.667967","-79.3676753","Tender Trap Restaurant","43.667662","-79.369464","Chinese Restaurant"
"Cabbagetown, St. James Town","43.667967","-79.3676753","El Charro","43.667606","-79.36949","Restaurant"
"Cabbagetown, St. James Town","43.667967","-79.3676753","Wellesley Parliament Square","43.668589018294284","-79.37016915914073","Plaza"
"Cabbagetown, St. James Town","43.667967","-79.3676753","China Gourmet","43.6641802410051","-79.36835925727236","Chinese Restaurant"
"Cabbagetown, St. James Town","43.667967","-79.3676753","Tim Hortons / Esso","43.66712972601009","-79.37066407870991","Coffee Shop"
"Cabbagetown, St. James Town","43.667967","-79.3676753","Sundara Yoga Studio","43.66500639642809","-79.36843142061613","Yoga Studio"
"Cabbagetown, St. James Town","43.667967","-79.3676753","Park Snacks","43.66697911709206","-79.36311542987823","Snack Place"
"Cabbagetown, St. James Town","43.667967","-79.3676753","Corner Convenience","43.664234117491084","-79.36811246507057","Convenience Store"
"Cabbagetown, St. James Town","43.667967","-79.3676753","Bloor-Parliament Parkette","43.671274455347955","-79.37090053934895","Park"
"Rosedale","43.6795626","-79.37752940000001","Rosedale Park","43.68232820227814","-79.37893434347683","Playground"
"Rosedale","43.6795626","-79.37752940000001","Whitney Park","43.68203573063681","-79.37378835021306","Park"
"Rosedale","43.6795626","-79.37752940000001","Alex Murray Parkette","43.678300240478954","-79.38277328698108","Park"
"Rosedale","43.6795626","-79.37752940000001","Milkman's Lane","43.676352068015554","-79.37384239440172","Trail"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Hockey Hall Of Fame (Hockey Hall of Fame)","43.646974451431056","-79.37732323942681","Museum"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","The Keg Steakhouse + Bar","43.64667637593993","-79.37482154865866","Steakhouse"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Sukhothai","43.64848710249909","-79.37454735245633","Thai Restaurant"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","D.W. Alexander","43.64833304339161","-79.3738261420116","Cocktail Bar"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Pravda Vodka Bar","43.64851553067474","-79.37473231149953","Cocktail Bar"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Berczy Park","43.64804835388851","-79.3751722909452","Park"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Sony Centre for the Performing Arts","43.646292124205594","-79.37602179505662","Concert Hall"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","DAVIDsTEA","43.646657736285796","-79.37764102856944","Tea Room"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","C'est What","43.64846662325689","-79.37337717995771","Beer Bar"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Hogtown Smoke","43.64928693557788","-79.37468932637938","Food Truck"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","The Reservoir Lounge","43.64851659851552","-79.37455623391588","Jazz Club"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Biff's Bistro","43.647084825125084","-79.37634231908494","French Restaurant"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Movenpick Cafe","43.647686808930885","-79.3772953884033","Café"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Marché Restaurant","43.64723237089591","-79.37759119081164","Restaurant"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","St. Lawrence Market (South Building)","43.64877797631841","-79.37163741282026","Farmers Market"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","St. Lawrence Market (North Building)","43.64879290161719","-79.37194535820687","Farmers Market"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Winners","43.64783261972919","-79.37469972141052","Clothing Store"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Garrison Bespoke","43.648102","-79.376334","Tailor Shop"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","The Works","43.648645933753464","-79.37391037245796","Burger Joint"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Dog Fountain","43.64799795147863","-79.37536096948996","Fountain"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","The Omni King Edward Hotel","43.64919051601911","-79.37600612640387","Hotel"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Bier Markt Esplanade","43.64723602476138","-79.37389161769812","Belgian Restaurant"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Buster's Sea Cove","43.6484950904393","-79.37146231793892","Seafood Restaurant"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Beerbistro","43.64941904378835","-79.37723726034164","Gastropub"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Mos Mos Coffee","43.64815919753501","-79.37874450467258","Café"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","CC Lounge","43.64791735425827","-79.37451991085871","Cocktail Bar"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Market Street Catch","43.64850142396483","-79.3718080237409","Seafood Restaurant"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Loaded Pierogi","43.647965","-79.373427","Comfort Food Restaurant"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Walrus Pub & Beer Hall","43.64737470920577","-79.37951515363918","Pub"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Balzac's Coffee","43.64845650131932","-79.37178993724407","Café"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Real Mo-Mo's","43.64917104367335","-79.37492952592592","Restaurant"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Flatiron & Firkin","43.64847973229253","-79.37410856644016","Pub"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Goose Island Brewhouse","43.64724561043755","-79.37351006717824","Beer Bar"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Ki Modern Japanese + Bar","43.64710349021134","-79.37938978621831","Japanese Restaurant"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Starbucks","43.646957445443654","-79.37826461143065","Coffee Shop"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Crepe TO","43.650063279511016","-79.37458664523871","Creperie"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","St. Urbain Bagel","43.64861083503254","-79.37149723554923","Bagel Shop"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Aveda Institute Toronto","43.65009640955562","-79.37362952211767","Cosmetics Shop"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Seafront Fish Market","43.6484785341064","-79.37148942972523","Fish Market"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","St. Lawrence Market Plaza","43.64916860422451","-79.37232987433548","Art Gallery"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","St James Anglican Cathedral","43.650109744784004","-79.37429172248066","Church"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","The Old Spaghetti Factory","43.64696445846655","-79.37440258334287","Italian Restaurant"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Stonemill Bread","43.648668221542096","-79.37160962302049","Bakery"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Carousel Bakery","43.6487072781773","-79.37158005127563","Bakery"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Equinox Bay Street","43.64809974034856","-79.37998869411526","Gym"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Cosmopolitan Toronto Centre Hotel & Spa","43.64906432957466","-79.37759759701125","Hotel"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Olly Fresco's","43.646912231909276","-79.37959661696463","Deli / Bodega"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Scotiabank Arena","43.64344617535107","-79.37903988889991","Basketball Stadium"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","LCBO","43.64294379917171","-79.37243989044406","Liquor Store"
"Stn A PO Boxes 25 The Esplanade","43.6464352","-79.37484599999998","Woods Restaurant & Bar","43.6493568159853","-79.37500248445933","Molecular Gastronomy Restaurant"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Canoe","43.647452066183476","-79.38132001815676","Restaurant"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Equinox Bay Street","43.64809974034856","-79.37998869411526","Gym"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Adelaide Club Toronto","43.64927944291712","-79.38192123284551","Gym / Fitness Center"
"First Canadian Place, Underground city","43.6484292","-79.3822802","King Taps","43.648475974183","-79.38205778358744","Gastropub"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Maman","43.64830873804684","-79.38225333898805","Café"
"First Canadian Place, Underground city","43.6484292","-79.3822802","The Keg Steakhouse & Bar","43.649937252985254","-79.38419604942506","Steakhouse"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Hy's Steakhouse","43.649504756476944","-79.38291850488223","Steakhouse"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Sam James Coffee Bar (SJCB)","43.64788137014028","-79.38433152836829","Café"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Pilot Coffee Roasters","43.648835391245896","-79.3809358125033","Coffee Shop"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Cactus Club Cafe","43.6495520142626","-79.38167072512041","American Restaurant"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Brick Street Bakery","43.6488151631615","-79.38060468610949","Bakery"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Pizzeria Libretto","43.64833354686235","-79.38511050184168","Pizza Place"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Walrus Pub & Beer Hall","43.64737470920577","-79.37951515363918","Pub"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Design Exchange","43.64797219581623","-79.38010382588462","Art Gallery"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Pumpernickel's Deli","43.64883150054619","-79.38197006345457","Deli / Bodega"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Assembly Chef's Hall","43.650578865093934","-79.3834119303614","Food Court"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Earls Kitchen & Bar","43.647923453007955","-79.38378948070567","Bar"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Starbucks","43.646935797838935","-79.38442766632808","Coffee Shop"
"First Canadian Place, Underground city","43.6484292","-79.3822802","John & Sons Oyster House","43.65065642537144","-79.38161285228475","Seafood Restaurant"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Estiatorio Volos","43.65032912559998","-79.38453301297716","Greek Restaurant"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Mos Mos Coffee","43.64815919753501","-79.37874450467258","Café"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Toronto PATH System","43.64990340698978","-79.3830527039004","General Travel"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Boxcar Social Temperance","43.65055725249405","-79.38195634640063","Bar"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Bymark","43.647217284018005","-79.38125188166379","Restaurant"
"First Canadian Place, Underground city","43.6484292","-79.3822802","McEwan Foods","43.64716011126396","-79.38104402548048","Deli / Bodega"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Ki Modern Japanese + Bar","43.64710349021134","-79.37938978621831","Japanese Restaurant"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Soho House Toronto","43.64873430659662","-79.38654117564838","Speakeasy"
"First Canadian Place, Underground city","43.6484292","-79.3822802","The Fairmont Royal York","43.64544914616651","-79.3815076529019","Hotel"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Olly Fresco's","43.646912231909276","-79.37959661696463","Deli / Bodega"
"First Canadian Place, Underground city","43.6484292","-79.3822802","The Gabardine","43.65098801064232","-79.38122513218154","American Restaurant"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Roy Thomson Hall","43.6465886970634","-79.38597899374354","Concert Hall"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Dineen Coffee","43.650497","-79.378765","Café"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Bosk at Shangri-La","43.649022736761516","-79.38582635521233","Asian Restaurant"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Shangri-La Toronto","43.64912919417502","-79.3865566853963","Hotel"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Starbucks","43.647192603955325","-79.38095685671752","Coffee Shop"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Starbucks","43.64801445986443","-79.38320575892823","Coffee Shop"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Dineen @CommerceCourt","43.648250543365556","-79.38012728220869","Coffee Shop"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Reds Wine Tavern","43.64957038171473","-79.38212873483711","Gastropub"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Kupfert & Kim (First Canadian Place)","43.64854659465186","-79.38162406470161","Gluten-free Restaurant"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Momofuku Noodle Bar","43.6493658716176","-79.38621652451032","Noodle House"
"First Canadian Place, Underground city","43.6484292","-79.3822802","deKEFIR","43.65043319523819","-79.37939324949957","Ice Cream Shop"
"First Canadian Place, Underground city","43.6484292","-79.3822802","M Square Coffee Co","43.65121797253777","-79.38355459932247","Coffee Shop"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Indigospirit","43.64834987590252","-79.38034747310336","Bookstore"
"First Canadian Place, Underground city","43.6484292","-79.3822802","The Chase","43.650951982093595","-79.37942201983014","New American Restaurant"
"First Canadian Place, Underground city","43.6484292","-79.3822802","The National Club","43.64934259283233","-79.3805735731846","Wine Bar"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Four Seasons Centre for the Performing Arts","43.65060862138792","-79.38627956459021","Concert Hall"
"First Canadian Place, Underground city","43.6484292","-79.3822802","DAVIDsTEA","43.650546552943766","-79.38338493349875","Tea Room"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Richmond Station","43.65156872562108","-79.37926594000328","American Restaurant"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Lobby Lounge at the Shangri-La Toronto","43.64915499986854","-79.38654574367817","Lounge"
"First Canadian Place, Underground city","43.6484292","-79.3822802","Hilton Toronto","43.64985232228859","-79.38557624816895","Hotel"
"Christie","43.669542","-79.4225637","Fiesta Farms","43.66847077052224","-79.42048512748114","Grocery Store"
"Christie","43.669542","-79.4225637","Contra Cafe","43.669107144072974","-79.42610471852032","Café"
"Christie","43.669542","-79.4225637","Starbucks","43.671585333016466","-79.42136550708386","Coffee Shop"
"Christie","43.669542","-79.4225637","Vinny’s Panini","43.67067884412717","-79.42614819830024","Italian Restaurant"
"Christie","43.669542","-79.4225637","Universal Grill","43.670549820711926","-79.42654054306477","Diner"
"Christie","43.669542","-79.4225637","Actinolite","43.66785822046965","-79.42805427320322","Restaurant"
"Christie","43.669542","-79.4225637","Scout and Cash Caffe","43.66735987720157","-79.41993774586636","Café"
"Christie","43.669542","-79.4225637","Loblaws","43.671806531827656","-79.42110162429452","Grocery Store"
"Christie","43.669542","-79.4225637","Faema Caffe","43.6720032","-79.4222086","Café"
"Christie","43.669542","-79.4225637","Marlenes Just Babies","43.671824","-79.420499","Baby Store"
"Christie","43.669542","-79.4225637","Dupont Disco","43.67048982553482","-79.42661141389264","Nightclub"
"Christie","43.669542","-79.4225637","Queens Club","43.672386069777616","-79.41810570233238","Athletics & Sports"
"Christie","43.669542","-79.4225637","Pioneer Gas","43.67035525082211","-79.42840047898076","Convenience Store"
"Christie","43.669542","-79.4225637","Marian Engel Park","43.67375357657298","-79.42398759247811","Park"
"Christie","43.669542","-79.4225637","Garrison Creek Park","43.67168977827157","-79.42780494689941","Park"
"Christie","43.669542","-79.4225637","Foto Grocery","43.66797858931121","-79.42821689567089","Grocery Store"
"St. James Town","43.6514939","-79.3754179","Terroni","43.650927","-79.375602","Italian Restaurant"
"St. James Town","43.6514939","-79.3754179","Gyu-Kaku Japanese BBQ","43.651422275497914","-79.37504693687086","Japanese Restaurant"
"St. James Town","43.6514939","-79.3754179","GEORGE Restaurant","43.65334645635036","-79.3744449051126","Restaurant"
"St. James Town","43.6514939","-79.3754179","Pearl Diver","43.651481290733734","-79.37359954211877","Gastropub"
"St. James Town","43.6514939","-79.3754179","Fahrenheit Coffee","43.65238358726612","-79.37271903848271","Coffee Shop"
"St. James Town","43.6514939","-79.3754179","Crepe TO","43.650063279511016","-79.37458664523871","Creperie"
"St. James Town","43.6514939","-79.3754179","Aveda Institute Toronto","43.65009640955562","-79.37362952211767","Cosmetics Shop"
"St. James Town","43.6514939","-79.3754179","St James Anglican Cathedral","43.650109744784004","-79.37429172248066","Church"
"St. James Town","43.6514939","-79.3754179","Triple A Bar (AAA)","43.65165840099557","-79.3727201723461","BBQ Joint"
"St. James Town","43.6514939","-79.3754179","Hogtown Smoke","43.64928693557788","-79.37468932637938","Food Truck"
"St. James Town","43.6514939","-79.3754179","Mystic Muffin","43.652483550499326","-79.37265472845176","Middle Eastern Restaurant"
"St. James Town","43.6514939","-79.3754179","Hawthorne Food and Drink","43.652270129568336","-79.37631758327606","Gastropub"
"St. James Town","43.6514939","-79.3754179","Beerbistro","43.64941904378835","-79.37723726034164","Gastropub"
"St. James Town","43.6514939","-79.3754179","GoodLife Fitness Toronto 137 Yonge Street","43.65113563166627","-79.37879687835455","Gym"
"St. James Town","43.6514939","-79.3754179","Dineen Coffee","43.650497","-79.378765","Café"
"St. James Town","43.6514939","-79.3754179","Club 120","43.65210022195487","-79.37552157754862","Performing Arts Venue"
"St. James Town","43.6514939","-79.3754179","Cambridge Suites Toronto","43.65183649475983","-79.37810738045548","Hotel"
"St. James Town","43.6514939","-79.3754179","Richmond Station","43.65156872562108","-79.37926594000328","American Restaurant"
"St. James Town","43.6514939","-79.3754179","Versus Coffee","43.65121343781903","-79.37523564828548","Coffee Shop"
"St. James Town","43.6514939","-79.3754179","The Carbon Bar","43.65336708689279","-79.37496515174824","Restaurant"
"St. James Town","43.6514939","-79.3754179","Elgin And Winter Garden Theatres","43.653393796019586","-79.3785073962175","Theater"
"St. James Town","43.6514939","-79.3754179","The Omni King Edward Hotel","43.64919051601911","-79.37600612640387","Hotel"
"St. James Town","43.6514939","-79.3754179","Carisma","43.64961671774303","-79.3754337751762","Italian Restaurant"
"St. James Town","43.6514939","-79.3754179","NAMI","43.650853361785124","-79.37588746641697","Japanese Restaurant"
"St. James Town","43.6514939","-79.3754179","Sam James Coffee Bar (SJCB)","43.65031871629752","-79.37621650642859","Coffee Shop"
"St. James Town","43.6514939","-79.3754179","The George Street Diner","43.65280299563487","-79.37156302246598","Diner"
"St. James Town","43.6514939","-79.3754179","Sukhothai","43.64848710249909","-79.37454735245633","Thai Restaurant"
"St. James Town","43.6514939","-79.3754179","The Chase","43.650951982093595","-79.37942201983014","New American Restaurant"
"St. James Town","43.6514939","-79.3754179","La Bettola Di Terroni","43.65199330592565","-79.37805579614488","Italian Restaurant"
"St. James Town","43.6514939","-79.3754179","Starbucks","43.650420650855466","-79.37820212176874","Coffee Shop"
"St. James Town","43.6514939","-79.3754179","Real Mo-Mo's","43.64917104367335","-79.37492952592592","Restaurant"
"St. James Town","43.6514939","-79.3754179","Pravda Vodka Bar","43.64851553067474","-79.37473231149953","Cocktail Bar"
"St. James Town","43.6514939","-79.3754179","HI-Toronto Hostel","43.650623213878255","-79.37519039641123","Hostel"
"St. James Town","43.6514939","-79.3754179","The Poet Cafe","43.65063683072023","-79.37127573699792","Café"
"St. James Town","43.6514939","-79.3754179","St. James Park","43.65098600414538","-79.37286918822741","Park"
"St. James Town","43.6514939","-79.3754179","Woods Restaurant & Bar","43.6493568159853","-79.37500248445933","Molecular Gastronomy Restaurant"
"St. James Town","43.6514939","-79.3754179","The Poké Box","43.65046931503178","-79.37631703952829","Hawaiian Restaurant"
"St. James Town","43.6514939","-79.3754179","Sud Forno","43.65093965733832","-79.37904545824371","Bakery"
"St. James Town","43.6514939","-79.3754179","deKEFIR","43.65043319523819","-79.37939324949957","Ice Cream Shop"
"St. James Town","43.6514939","-79.3754179","St. Lawrence Market (South Building)","43.64877797631841","-79.37163741282026","Farmers Market"
"St. James Town","43.6514939","-79.3754179","St. Lawrence Market (North Building)","43.64879290161719","-79.37194535820687","Farmers Market"
"St. James Town","43.6514939","-79.3754179","Cosmopolitan Toronto Centre Hotel & Spa","43.64906432957466","-79.37759759701125","Hotel"
"St. James Town","43.6514939","-79.3754179","D.W. Alexander","43.64833304339161","-79.3738261420116","Cocktail Bar"
"St. James Town","43.6514939","-79.3754179","Bob's Bulgogi","43.65190800954796","-79.37752300562582","Korean Restaurant"
"St. James Town","43.6514939","-79.3754179","Massey Hall","43.654194704753934","-79.37889126670004","Concert Hall"
"St. James Town","43.6514939","-79.3754179","C'est What","43.64846662325689","-79.37337717995771","Beer Bar"
"St. James Town","43.6514939","-79.3754179","Leña","43.65175078455427","-79.37902076748435","Latin American Restaurant"
"St. James Town","43.6514939","-79.3754179","St. Lawrence Market Plaza","43.64916860422451","-79.37232987433548","Art Gallery"
"St. James Town","43.6514939","-79.3754179","Golden Thai Restaurant","43.65252473089013","-79.37536916039467","Thai Restaurant"
"St. James Town","43.6514939","-79.3754179","Booster Juice","43.65265752","-79.37845927","Smoothie Shop"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Seven Lives - Tacos y Mariscos","43.65441817160925","-79.40054467846261","Mexican Restaurant"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Kid Icarus","43.653933260442265","-79.40171859012935","Arts & Crafts Store"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","The Moonbean Cafe","43.65414662211733","-79.40018175516231","Café"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Jimmy's Coffee","43.65449315540114","-79.40131090393002","Café"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Cold Tea","43.65419313416817","-79.40107491108753","Bar"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Essence of Life Organics","43.65411067840614","-79.4004308758787","Organic Grocery"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Little Pebbles","43.65499668012999","-79.3997664068198","Coffee Shop"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","El Rey","43.652764","-79.400048","Cocktail Bar"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","FIKA Cafe","43.653560276835684","-79.40040209660836","Café"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Millie Creperie","43.654993860126034","-79.3998292732052","Dessert Shop"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Blackbird Baking Co","43.65476385976386","-79.40056588367806","Bakery"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Banh Mi Nguyen Huong","43.653628006211044","-79.3983759881993","Vietnamese Restaurant"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","People's Eatery 眾源酒家","43.6537417498901","-79.39827165916357","Chinese Restaurant"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Golden Patty","43.6546590586465","-79.4011788108254","Caribbean Restaurant"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Kensington Food Market","43.654058473740236","-79.40037565547179","Farmers Market"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Torteria San Cosme","43.65470199390117","-79.40064636669985","Mexican Restaurant"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Hooked","43.6545853262614","-79.40174629702895","Fish Market"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","The Dirty Bird Chicken + Waffles","43.65461198283731","-79.40067408795788","Comfort Food Restaurant"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","King's Cafe","43.65427040798248","-79.40189703859198","Vegetarian / Vegan Restaurant"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Thirsty and Miserable","43.65456533618983","-79.4015827891908","Beer Bar"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Dumpling House","43.65386003934455","-79.3985583639792","Dumpling Restaurant"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Rasta Pasta","43.65420716538317","-79.40046891984555","Caribbean Restaurant"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Hot Box Café","43.65451108787878","-79.40231228124088","Smoke Shop"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Wafels and More","43.65465108367296","-79.40197747917576","Belgian Restaurant"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Carlos' House of Spice","43.654188111731344","-79.40190419262933","Gourmet Shop"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Pizzeria Via Mercanti","43.65407077215065","-79.40192005863022","Italian Restaurant"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Grey Gardens","43.65375932186312","-79.40179994948556","Wine Bar"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Global Cheese","43.65462257332082","-79.4006057130889","Cheese Shop"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Pancho's Bakery","43.654750233381165","-79.40210500607643","Bakery"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Saigon Lotus Restaurant","43.654312822761796","-79.3992785811588","Vietnamese Restaurant"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Swatow Restaurant 汕頭小食家","43.65386562507761","-79.39833353339202","Chinese Restaurant"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Ozzy's Burger","43.65519064459841","-79.40261014020656","Burger Joint"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Hanabusa Cafe","43.654638","-79.400562","Café"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Fudao Noodle House","43.654645274716124","-79.39887355126278","Noodle House"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Hibiscus","43.655454254557085","-79.4024390910271","Vegetarian / Vegan Restaurant"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Krudar Muay Thai","43.6528148810904","-79.40136827128343","Martial Arts Dojo"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Cosmic Treats","43.65400979300167","-79.40180481840171","Vegetarian / Vegan Restaurant"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Pho Hung","43.654434","-79.398883","Vietnamese Restaurant"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Perola Supermarket","43.65489448176307","-79.40214642462199","Grocery Store"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Meeplemart","43.65162799198926","-79.39741037259144","Gaming Cafe"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Courage My Love","43.653248372136495","-79.40015802843716","Thrift / Vintage Store"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Toronto Popcorn Co","43.65502850858242","-79.39950090464713","Snack Place"
"Chinatown, Grange Park, Kensington Market","43.6532057","-79.4000493","Our Spot","43.654720214861456","-79.40085899084721","Café"
